Day,P,T,Site
2015-06-08,0.0,13.5297,AboveWoodCamp
2015-06-09,0.0,14.743,AboveWoodCamp
2015-06-10,3.0374,13.5314,AboveWoodCamp
2015-06-11,0.0564,12.5562,AboveWoodCamp
2015-06-12,0.0011,13.8639,AboveWoodCamp
2015-06-13,0.1024,13.0849,AboveWoodCamp
2015-06-14,0.0,14.2015,AboveWoodCamp
2015-06-15,0.0,15.0556,AboveWoodCamp
2015-06-16,0.0,14.9118,AboveWoodCamp
2015-06-17,0.0,15.5692,AboveWoodCamp
2015-06-18,0.0,17.3336,AboveWoodCamp
2015-06-19,0.0,15.9373,AboveWoodCamp
2015-06-20,0.0,14.5918,AboveWoodCamp
2015-06-21,0.0,16.132,AboveWoodCamp
2015-06-22,0.0,14.756,AboveWoodCamp
2015-06-23,0.0,16.1967,AboveWoodCamp
2015-06-24,0.0,17.4928,AboveWoodCamp
2015-06-25,0.0,17.7506,AboveWoodCamp
2015-06-26,0.0,17.8934,AboveWoodCamp
2015-06-27,0.0,19.6852,AboveWoodCamp
2015-06-28,0.0,20.5633,AboveWoodCamp
2015-06-29,0.0,20.6065,AboveWoodCamp
2015-06-30,0.0,20.321,AboveWoodCamp
2015-07-01,0.0,19.1904,AboveWoodCamp
2015-07-02,0.0,19.126,AboveWoodCamp
2015-07-03,0.0,18.7202,AboveWoodCamp
2015-07-04,0.0,19.7335,AboveWoodCamp
2015-07-05,5.109,13.9485,AboveWoodCamp
2015-07-06,1.8991,14.7655,AboveWoodCamp
2015-07-07,4.7041,13.4672,AboveWoodCamp
2015-07-08,7.5344,11.4212,AboveWoodCamp
2015-07-09,0.9503,13.3334,AboveWoodCamp
2015-07-10,0.9827,12.3801,AboveWoodCamp
2015-07-11,0.0,13.1993,AboveWoodCamp
2015-07-12,0.0,14.1266,AboveWoodCamp
2015-07-13,0.0,14.5181,AboveWoodCamp
2015-07-14,0.0,15.615,AboveWoodCamp
2015-07-15,0.0504,13.8991,AboveWoodCamp
2015-07-16,0.0,14.8323,AboveWoodCamp
2015-07-17,1.2648,12.6858,AboveWoodCamp
2015-07-18,8.8158,10.5411,AboveWoodCamp
2015-07-19,1.2834,11.4447,AboveWoodCamp
2015-07-20,1.5033,10.8402,AboveWoodCamp
2015-07-21,0.3609,13.5413,AboveWoodCamp
2015-07-22,0.2995,14.3214,AboveWoodCamp
2015-07-23,0.4921,13.7802,AboveWoodCamp
2015-07-24,0.0,14.7964,AboveWoodCamp
2015-07-25,0.2414,14.9336,AboveWoodCamp
2015-07-26,0.0,16.639,AboveWoodCamp
2015-07-27,3.4043,9.5346,AboveWoodCamp
2015-07-28,0.541,8.1335,AboveWoodCamp
2015-07-29,0.0,11.5549,AboveWoodCamp
2015-07-30,0.0,14.798,AboveWoodCamp
2015-07-31,0.0,16.6144,AboveWoodCamp
2015-08-01,0.0,17.6574,AboveWoodCamp
2015-08-02,0.0306,19.0435,AboveWoodCamp
2015-08-03,18.4168,11.6868,AboveWoodCamp
2015-08-04,0.3033,14.2878,AboveWoodCamp
2015-08-05,1.5568,14.0982,AboveWoodCamp
2015-08-06,0.0,12.9338,AboveWoodCamp
2015-08-07,2.7897,11.7492,AboveWoodCamp
2015-08-08,2.6657,10.8607,AboveWoodCamp
2015-08-09,0.9023,12.5424,AboveWoodCamp
2015-08-10,0.913,15.0552,AboveWoodCamp
2015-08-11,1.1278,16.9639,AboveWoodCamp
2015-08-12,0.0,16.3231,AboveWoodCamp
2015-08-13,0.0,17.8866,AboveWoodCamp
2015-08-14,0.3648,18.5689,AboveWoodCamp
2015-08-15,0.1099,17.019,AboveWoodCamp
2015-08-16,1.5861,15.6264,AboveWoodCamp
2015-08-17,0.2178,14.184,AboveWoodCamp
2015-08-18,0.0,11.9516,AboveWoodCamp
2015-08-19,0.0,12.4507,AboveWoodCamp
2015-08-20,0.0,13.8163,AboveWoodCamp
2015-08-21,0.0,15.5941,AboveWoodCamp
2015-08-22,0.0,12.4169,AboveWoodCamp
2015-08-23,0.3018,13.993,AboveWoodCamp
2015-08-24,0.0,18.3491,AboveWoodCamp
2015-08-25,0.0,19.6335,AboveWoodCamp
2015-08-26,4.7781,13.4606,AboveWoodCamp
2015-08-27,4.3412,14.3649,AboveWoodCamp
2015-08-28,0.0,16.028,AboveWoodCamp
2015-08-29,0.0,17.7856,AboveWoodCamp
2015-08-30,0.9253,14.5904,AboveWoodCamp
2015-08-31,0.4939,13.5476,AboveWoodCamp
2015-09-01,0.0,16.176,AboveWoodCamp
2015-09-02,0.0,16.6583,AboveWoodCamp
2015-09-03,0.0,15.5974,AboveWoodCamp
2015-09-04,1.2961,15.0811,AboveWoodCamp
2015-09-05,3.3239,8.0496,AboveWoodCamp
2015-09-06,0.9678,6.8929,AboveWoodCamp
2015-09-07,0.3117,9.9724,AboveWoodCamp
2015-09-08,0.0298,10.9547,AboveWoodCamp
2015-09-09,0.0,13.4875,AboveWoodCamp
2015-09-10,0.0,14.6776,AboveWoodCamp
2015-09-11,0.0,15.9366,AboveWoodCamp
2015-09-12,0.0,16.2428,AboveWoodCamp
2015-09-13,0.0,16.2177,AboveWoodCamp
2015-09-14,5.2538,12.5089,AboveWoodCamp
2015-09-15,15.3611,8.4908,AboveWoodCamp
2015-09-16,32.5124,4.9446,AboveWoodCamp
2015-09-17,6.5926,4.6538,AboveWoodCamp
2015-09-18,1.2026,5.792,AboveWoodCamp
2015-09-19,0.0,7.5237,AboveWoodCamp
2015-09-20,0.0,10.5393,AboveWoodCamp
2015-09-21,0.0,13.4457,AboveWoodCamp
2015-09-22,0.0,15.3855,AboveWoodCamp
2015-09-23,0.0,15.0365,AboveWoodCamp
2015-09-24,0.0,15.804,AboveWoodCamp
2015-09-25,0.0,16.8623,AboveWoodCamp
2015-09-26,0.0,16.1132,AboveWoodCamp
2015-09-27,0.006,15.4282,AboveWoodCamp
2015-09-28,1.1224,13.5588,AboveWoodCamp
2015-09-29,0.0,13.9913,AboveWoodCamp
2015-09-30,0.0,14.9263,AboveWoodCamp
2015-10-01,3.8499,14.4232,AboveWoodCamp
2015-10-02,6.8003,7.6001,AboveWoodCamp
2015-10-03,6.5095,7.5322,AboveWoodCamp
2015-10-04,1.3267,8.1754,AboveWoodCamp
2015-10-05,0.103,9.5837,AboveWoodCamp
2015-10-06,7.5152,8.3473,AboveWoodCamp
2015-10-07,0.282,8.9283,AboveWoodCamp
2015-10-08,0.0,10.202,AboveWoodCamp
2015-10-09,0.0698,10.7637,AboveWoodCamp
2015-10-10,0.0,12.2589,AboveWoodCamp
2015-10-11,0.0,8.6609,AboveWoodCamp
2015-10-12,0.0,9.0935,AboveWoodCamp
2015-10-13,0.0,11.1782,AboveWoodCamp
2015-10-14,0.0,11.5332,AboveWoodCamp
2015-10-15,0.0,11.7225,AboveWoodCamp
2015-10-16,0.312,11.0551,AboveWoodCamp
2015-10-17,1.5541,10.3981,AboveWoodCamp
2015-10-18,3.2001,10.0622,AboveWoodCamp
2015-10-19,4.7245,5.519,AboveWoodCamp
2015-10-20,1.0455,4.5109,AboveWoodCamp
2015-10-21,0.1433,4.7386,AboveWoodCamp
2015-10-22,0.6954,5.1771,AboveWoodCamp
2015-10-23,0.5356,4.2223,AboveWoodCamp
2015-10-24,0.0,5.8311,AboveWoodCamp
2015-10-25,0.0,6.4854,AboveWoodCamp
2015-10-26,0.0,4.7743,AboveWoodCamp
2015-10-27,0.5905,0.9543,AboveWoodCamp
2015-10-28,0.0,1.4314,AboveWoodCamp
2015-10-29,2.8245,0.6279,AboveWoodCamp
2015-10-30,1.4827,-0.2516,AboveWoodCamp
2015-10-31,1.4693,4.5654,AboveWoodCamp
2015-11-01,5.5202,5.6373,AboveWoodCamp
2015-11-02,0.1445,5.6613,AboveWoodCamp
2015-11-03,12.4396,2.4259,AboveWoodCamp
2015-11-04,1.209,-2.456,AboveWoodCamp
2015-11-05,2.6017,-4.206,AboveWoodCamp
2015-11-06,8.6197,-5.1243,AboveWoodCamp
2015-11-07,0.292,-2.9864,AboveWoodCamp
2015-11-08,0.0,-0.1537,AboveWoodCamp
2015-11-09,8.6474,0.6276,AboveWoodCamp
2015-11-10,1.6573,-3.3065,AboveWoodCamp
2015-11-11,0.0,-4.5414,AboveWoodCamp
2015-11-12,0.08,-3.4827,AboveWoodCamp
2015-11-13,0.1641,-1.1502,AboveWoodCamp
2015-11-14,0.2742,2.879,AboveWoodCamp
2015-11-15,0.0322,1.5818,AboveWoodCamp
2015-11-16,0.0,-4.0386,AboveWoodCamp
2015-11-17,0.2874,-6.6327,AboveWoodCamp
2015-11-18,0.4532,-3.4387,AboveWoodCamp
2015-11-19,23.2461,-1.663,AboveWoodCamp
2015-11-20,14.1976,-5.8654,AboveWoodCamp
2015-11-21,0.1906,-7.1517,AboveWoodCamp
2015-11-22,0.7264,-1.3582,AboveWoodCamp
2015-11-23,0.7553,1.0765,AboveWoodCamp
2015-11-24,0.1421,0.0569,AboveWoodCamp
2015-11-25,6.4642,-3.2358,AboveWoodCamp
2015-11-26,0.3388,-11.4755,AboveWoodCamp
2015-11-27,0.9157,-12.154,AboveWoodCamp
2015-11-28,2.9286,-10.9092,AboveWoodCamp
2015-11-29,0.5688,-11.8017,AboveWoodCamp
2015-11-30,0.0,-11.3263,AboveWoodCamp
2015-12-01,0.6373,-8.9169,AboveWoodCamp
2015-12-02,2.2487,-5.6078,AboveWoodCamp
2015-12-03,0.0388,-1.2217,AboveWoodCamp
2015-12-04,0.0,-2.009,AboveWoodCamp
2015-12-05,0.0,-4.5731,AboveWoodCamp
2015-12-06,0.6914,-1.9529,AboveWoodCamp
2015-12-07,12.771,1.1786,AboveWoodCamp
2015-12-08,0.0,2.5472,AboveWoodCamp
2015-12-09,0.3418,3.3406,AboveWoodCamp
2015-12-10,12.3758,1.0471,AboveWoodCamp
2015-12-11,0.222,-5.4045,AboveWoodCamp
2015-12-12,0.3124,-5.9673,AboveWoodCamp
2015-12-13,2.9529,-3.8306,AboveWoodCamp
2015-12-14,7.006,-5.7234,AboveWoodCamp
2015-12-15,1.3368,-8.3442,AboveWoodCamp
2015-12-16,10.3526,-8.7749,AboveWoodCamp
2015-12-17,1.5899,-11.219,AboveWoodCamp
2015-12-18,4.6489,-2.3942,AboveWoodCamp
2015-12-19,1.6181,-0.6618,AboveWoodCamp
2015-12-20,10.351,-3.6448,AboveWoodCamp
2015-12-21,38.9616,-4.3352,AboveWoodCamp
2015-12-22,16.1893,-5.3523,AboveWoodCamp
2015-12-23,19.8884,-8.4262,AboveWoodCamp
2015-12-24,7.9969,-9.0211,AboveWoodCamp
2015-12-25,0.0,-11.17,AboveWoodCamp
2015-12-26,0.0,-12.532,AboveWoodCamp
2015-12-27,1.8476,-11.5081,AboveWoodCamp
2015-12-28,0.7236,-10.7185,AboveWoodCamp
2015-12-29,0.9568,-12.2863,AboveWoodCamp
2015-12-30,2.153,-14.0814,AboveWoodCamp
2015-12-31,0.0,-13.9491,AboveWoodCamp
2016-01-01,0.1115,-14.8306,AboveWoodCamp
2016-01-02,2.7816,-11.3132,AboveWoodCamp
2016-01-03,0.3583,-4.0145,AboveWoodCamp
2016-01-04,0.1163,-3.3185,AboveWoodCamp
2016-01-05,2.5535,-3.4049,AboveWoodCamp
2016-01-06,3.5297,-2.6098,AboveWoodCamp
2016-01-07,0.0857,-5.0425,AboveWoodCamp
2016-01-08,0.0,-7.9376,AboveWoodCamp
2016-01-09,2.341,-8.9118,AboveWoodCamp
2016-01-10,0.0,-11.554,AboveWoodCamp
2016-01-11,0.0,-12.0438,AboveWoodCamp
2016-01-12,0.0842,-8.8063,AboveWoodCamp
2016-01-13,0.4449,-4.1525,AboveWoodCamp
2016-01-14,8.1826,-8.7653,AboveWoodCamp
2016-01-15,9.2336,-7.9997,AboveWoodCamp
2016-01-16,10.2511,-6.6789,AboveWoodCamp
2016-01-17,5.3818,-3.7821,AboveWoodCamp
2016-01-18,13.7816,-3.9617,AboveWoodCamp
2016-01-19,3.6879,-6.572,AboveWoodCamp
2016-01-20,12.9098,-6.0637,AboveWoodCamp
2016-01-21,0.4743,-7.01,AboveWoodCamp
2016-01-22,0.3615,-1.7195,AboveWoodCamp
2016-01-23,4.7918,-2.5566,AboveWoodCamp
2016-01-24,7.9482,-5.4677,AboveWoodCamp
2016-01-25,1.4403,-8.4305,AboveWoodCamp
2016-01-26,0.0,-8.4617,AboveWoodCamp
2016-01-27,0.0,-4.9472,AboveWoodCamp
2016-01-28,7.1531,-1.2001,AboveWoodCamp
2016-01-29,16.239,-2.3135,AboveWoodCamp
2016-01-30,16.9687,-6.0352,AboveWoodCamp
2016-01-31,0.8142,-8.2698,AboveWoodCamp
2016-02-01,0.9267,-11.1638,AboveWoodCamp
2016-02-02,0.0,-12.3824,AboveWoodCamp
2016-02-03,1.7982,-11.2199,AboveWoodCamp
2016-02-04,9.4668,-10.6285,AboveWoodCamp
2016-02-05,0.9528,-5.9793,AboveWoodCamp
2016-02-06,0.89,-4.3934,AboveWoodCamp
2016-02-07,0.0,-3.0061,AboveWoodCamp
2016-02-08,0.1559,-1.3707,AboveWoodCamp
2016-02-09,0.0,1.9368,AboveWoodCamp
2016-02-10,0.0,1.605,AboveWoodCamp
2016-02-11,0.1285,2.4154,AboveWoodCamp
2016-02-12,0.0,3.9725,AboveWoodCamp
2016-02-13,0.0024,0.178,AboveWoodCamp
2016-02-14,16.8924,-1.3002,AboveWoodCamp
2016-02-15,6.4049,1.0218,AboveWoodCamp
2016-02-16,0.0,1.8432,AboveWoodCamp
2016-02-17,1.7819,3.9838,AboveWoodCamp
2016-02-18,17.2773,-0.009,AboveWoodCamp
2016-02-19,0.7707,-1.0735,AboveWoodCamp
2016-02-20,6.6856,-3.6377,AboveWoodCamp
2016-02-21,0.1285,-2.3383,AboveWoodCamp
2016-02-22,2.764,-6.2879,AboveWoodCamp
2016-02-23,0.0,-5.4533,AboveWoodCamp
2016-02-24,0.1559,-3.7317,AboveWoodCamp
2016-02-25,0.0299,-0.3017,AboveWoodCamp
2016-02-26,0.0,2.0795,AboveWoodCamp
2016-02-27,0.0,1.7956,AboveWoodCamp
2016-02-28,0.376,-0.6692,AboveWoodCamp
2016-02-29,6.6126,-2.0136,AboveWoodCamp
2016-03-01,1.3983,0.3215,AboveWoodCamp
2016-03-02,0.0,0.9604,AboveWoodCamp
2016-03-03,0.0,3.5793,AboveWoodCamp
2016-03-04,0.144,4.132,AboveWoodCamp
2016-03-05,0.144,4.9586,AboveWoodCamp
2016-03-06,10.3759,0.1905,AboveWoodCamp
2016-03-07,0.4828,-2.5742,AboveWoodCamp
2016-03-08,1.4391,-2.5993,AboveWoodCamp
2016-03-09,12.8365,-1.6623,AboveWoodCamp
2016-03-10,0.2857,3.8822,AboveWoodCamp
2016-03-11,0.3169,5.8167,AboveWoodCamp
2016-03-12,0.231,3.8661,AboveWoodCamp
2016-03-13,4.302,1.9858,AboveWoodCamp
2016-03-14,29.4443,-3.2565,AboveWoodCamp
2016-03-15,14.1571,-5.9301,AboveWoodCamp
2016-03-16,23.8642,-3.836,AboveWoodCamp
2016-03-17,9.4628,-3.305,AboveWoodCamp
2016-03-18,0.2522,-4.9222,AboveWoodCamp
2016-03-19,0.9384,-1.8297,AboveWoodCamp
2016-03-20,1.2111,3.9137,AboveWoodCamp
2016-03-21,0.5079,5.2051,AboveWoodCamp
2016-03-22,15.3233,-0.803,AboveWoodCamp
2016-03-23,2.4862,-1.5199,AboveWoodCamp
2016-03-24,9.0471,-0.4308,AboveWoodCamp
2016-03-25,0.0,-3.406,AboveWoodCamp
2016-03-26,0.2522,-2.7184,AboveWoodCamp
2016-03-27,2.0416,-0.4861,AboveWoodCamp
2016-03-28,13.2511,-0.9008,AboveWoodCamp
2016-03-29,20.7811,0.1414,AboveWoodCamp
2016-03-30,4.9807,0.0437,AboveWoodCamp
2016-03-31,0.6611,0.3266,AboveWoodCamp
2016-04-01,0.5837,1.0311,AboveWoodCamp
2016-04-02,0.0,3.2968,AboveWoodCamp
2016-04-03,0.0,6.0941,AboveWoodCamp
2016-04-04,0.0,6.1867,AboveWoodCamp
2016-04-05,0.0,0.9717,AboveWoodCamp
2016-04-06,0.0,3.5854,AboveWoodCamp
2016-04-07,0.0,7.6629,AboveWoodCamp
2016-04-08,0.0,9.061,AboveWoodCamp
2016-04-09,0.0093,7.087,AboveWoodCamp
2016-04-10,2.3514,6.8465,AboveWoodCamp
2016-04-11,1.2051,7.0779,AboveWoodCamp
2016-04-12,0.3311,8.0663,AboveWoodCamp
2016-04-13,13.5169,4.2957,AboveWoodCamp
2016-04-14,18.469,-0.7414,AboveWoodCamp
2016-04-15,2.3938,-0.4336,AboveWoodCamp
2016-04-16,0.0,0.1504,AboveWoodCamp
2016-04-17,0.0,1.4157,AboveWoodCamp
2016-04-18,0.0,1.9716,AboveWoodCamp
2016-04-19,0.0,6.6724,AboveWoodCamp
2016-04-20,0.0,8.8421,AboveWoodCamp
2016-04-21,0.0,10.6294,AboveWoodCamp
2016-04-22,0.0,11.5276,AboveWoodCamp
2016-04-23,4.7624,5.0896,AboveWoodCamp
2016-04-24,4.6437,3.0691,AboveWoodCamp
2016-04-25,5.2421,3.3266,AboveWoodCamp
2016-04-26,2.7219,3.7839,AboveWoodCamp
2016-04-27,1.5804,4.6894,AboveWoodCamp
2016-04-28,0.3984,1.793,AboveWoodCamp
2016-04-29,1.5076,2.5637,AboveWoodCamp
2016-04-30,1.5175,2.7089,AboveWoodCamp
2016-05-01,0.2541,2.8054,AboveWoodCamp
2016-05-02,0.0,4.9768,AboveWoodCamp
2016-05-03,0.0,8.8218,AboveWoodCamp
2016-05-04,0.0,10.9474,AboveWoodCamp
2016-05-05,0.0,13.1222,AboveWoodCamp
2016-05-06,12.955,6.5011,AboveWoodCamp
2016-05-07,5.2088,4.6986,AboveWoodCamp
2016-05-08,8.9918,5.4817,AboveWoodCamp
2016-05-09,0.3554,4.2446,AboveWoodCamp
2016-05-10,4.203,0.8843,AboveWoodCamp
2016-05-11,0.0,1.5793,AboveWoodCamp
2016-05-12,0.2152,6.4462,AboveWoodCamp
2016-05-13,0.0,10.9212,AboveWoodCamp
2016-05-14,0.0103,12.3424,AboveWoodCamp
2016-05-15,6.223,6.3419,AboveWoodCamp
2016-05-16,6.6009,5.5853,AboveWoodCamp
2016-05-17,0.124,5.4227,AboveWoodCamp
2016-05-18,0.1409,8.5377,AboveWoodCamp
2016-05-19,17.2349,9.0514,AboveWoodCamp
2016-05-20,7.41,7.7835,AboveWoodCamp
2016-05-21,12.9634,4.432,AboveWoodCamp
2016-05-22,4.266,3.2941,AboveWoodCamp
2016-05-23,0.0793,4.6397,AboveWoodCamp
2016-05-24,2.008,6.3979,AboveWoodCamp
2016-05-25,2.0552,5.5633,AboveWoodCamp
2016-05-26,0.8498,6.1051,AboveWoodCamp
2016-05-27,0.9939,6.817,AboveWoodCamp
2016-05-28,0.0716,6.865,AboveWoodCamp
2016-05-29,3.0486,9.5246,AboveWoodCamp
2016-05-30,0.0,8.4202,AboveWoodCamp
2016-05-31,0.0,9.0383,AboveWoodCamp
2016-06-01,0.0275,10.4938,AboveWoodCamp
2016-06-02,0.0275,12.5471,AboveWoodCamp
2016-06-03,0.0,13.0843,AboveWoodCamp
2016-06-04,0.0,14.9102,AboveWoodCamp
2016-06-05,0.0,16.0922,AboveWoodCamp
2016-06-06,0.0,16.1612,AboveWoodCamp
2016-06-07,0.0,15.4373,AboveWoodCamp
2016-06-08,0.0,16.2216,AboveWoodCamp
2016-06-09,0.0,16.6709,AboveWoodCamp
2016-06-10,0.0,16.3804,AboveWoodCamp
2016-06-11,2.5859,11.2466,AboveWoodCamp
2016-06-12,3.5777,11.7242,AboveWoodCamp
2016-06-13,9.1349,10.2721,AboveWoodCamp
2016-06-14,0.4748,10.6378,AboveWoodCamp
2016-06-15,0.0,13.1774,AboveWoodCamp
2016-06-16,0.0,10.0681,AboveWoodCamp
2016-06-17,0.0,12.9019,AboveWoodCamp
2016-06-18,0.0,15.568,AboveWoodCamp
2016-06-19,0.0,14.0767,AboveWoodCamp
2016-06-20,0.067,17.8507,AboveWoodCamp
2016-06-21,0.0,17.0356,AboveWoodCamp
2016-06-22,0.0,17.2652,AboveWoodCamp
2016-06-23,0.0,18.1264,AboveWoodCamp
2016-06-24,0.067,13.7181,AboveWoodCamp
2016-06-25,0.0,9.9023,AboveWoodCamp
2016-06-26,0.0,13.5153,AboveWoodCamp
2016-06-27,0.0,17.7486,AboveWoodCamp
2016-06-28,0.0,19.9777,AboveWoodCamp
2016-06-29,1.5172,17.958,AboveWoodCamp
2016-06-30,1.4348,14.631,AboveWoodCamp
2016-07-01,0.0,15.3465,AboveWoodCamp
2016-07-02,0.0,15.5425,AboveWoodCamp
2016-07-03,0.0,16.2766,AboveWoodCamp
2016-07-04,0.0,16.6024,AboveWoodCamp
2016-07-05,0.0519,15.4571,AboveWoodCamp
2016-07-06,0.0,13.7841,AboveWoodCamp
2016-07-07,0.0,12.7396,AboveWoodCamp
2016-07-08,0.0,16.8624,AboveWoodCamp
2016-07-09,0.0,17.1415,AboveWoodCamp
2016-07-10,0.0019,10.0825,AboveWoodCamp
2016-07-11,0.0,7.2928,AboveWoodCamp
2016-07-12,0.0,10.877,AboveWoodCamp
2016-07-13,0.0,12.8091,AboveWoodCamp
2016-07-14,0.0,14.967,AboveWoodCamp
2016-07-15,0.0,17.0116,AboveWoodCamp
2016-07-16,0.0,16.0571,AboveWoodCamp
2016-07-17,0.0,16.7,AboveWoodCamp
2016-07-18,0.0,18.1627,AboveWoodCamp
2016-07-19,0.0,18.7853,AboveWoodCamp
2016-07-20,0.0,19.0125,AboveWoodCamp
2016-07-21,0.0,20.0361,AboveWoodCamp
2016-07-22,0.0,19.5162,AboveWoodCamp
2016-07-23,0.0,15.8686,AboveWoodCamp
2016-07-24,0.0,16.6362,AboveWoodCamp
2016-07-25,0.0,19.1574,AboveWoodCamp
2016-07-26,0.0,19.8834,AboveWoodCamp
2016-07-27,0.0,18.8574,AboveWoodCamp
2016-07-28,0.0,19.5106,AboveWoodCamp
2016-07-29,0.0,19.0737,AboveWoodCamp
2016-07-30,0.0,19.1264,AboveWoodCamp
2016-07-31,0.0105,18.9864,AboveWoodCamp
2016-08-01,0.0,18.7585,AboveWoodCamp
2016-08-02,0.0326,19.605,AboveWoodCamp
2016-08-03,0.0,15.7982,AboveWoodCamp
2016-08-04,0.0,15.076,AboveWoodCamp
2016-08-05,0.0,17.0479,AboveWoodCamp
2016-08-06,0.0203,16.2063,AboveWoodCamp
2016-08-07,3.078,16.2092,AboveWoodCamp
2016-08-08,0.0,16.0903,AboveWoodCamp
2016-08-09,0.0,16.1241,AboveWoodCamp
2016-08-10,0.0,13.8033,AboveWoodCamp
2016-08-11,0.4991,12.8859,AboveWoodCamp
2016-08-12,0.0,13.4601,AboveWoodCamp
2016-08-13,0.0,15.1123,AboveWoodCamp
2016-08-14,0.0,17.3986,AboveWoodCamp
2016-08-15,0.0,18.2829,AboveWoodCamp
2016-08-16,0.0,18.2645,AboveWoodCamp
2016-08-17,0.0,18.0522,AboveWoodCamp
2016-08-18,0.9223,15.9366,AboveWoodCamp
2016-08-19,0.0679,14.3302,AboveWoodCamp
2016-08-20,0.0,13.7417,AboveWoodCamp
2016-08-21,0.0,16.4636,AboveWoodCamp
2016-08-22,0.2688,16.4182,AboveWoodCamp
2016-08-23,0.0,13.5786,AboveWoodCamp
2016-08-24,0.0,10.9101,AboveWoodCamp
2016-08-25,0.0,11.1492,AboveWoodCamp
2016-08-26,0.0,11.9065,AboveWoodCamp
2016-08-27,0.0,12.7856,AboveWoodCamp
2016-08-28,0.0,15.3665,AboveWoodCamp
2016-08-29,0.0,17.2275,AboveWoodCamp
2016-08-30,0.0,18.7049,AboveWoodCamp
2016-08-31,0.0,18.8231,AboveWoodCamp
2016-09-01,0.0,16.7356,AboveWoodCamp
2016-09-02,0.0115,15.6163,AboveWoodCamp
2016-09-03,0.1538,13.4947,AboveWoodCamp
2016-09-04,0.0344,10.6001,AboveWoodCamp
2016-09-05,0.0,7.363,AboveWoodCamp
2016-09-06,0.6183,9.6183,AboveWoodCamp
2016-09-07,0.2415,10.5617,AboveWoodCamp
2016-09-08,0.0,11.1821,AboveWoodCamp
2016-09-09,0.0,9.1306,AboveWoodCamp
2016-09-10,0.0,10.43,AboveWoodCamp
2016-09-11,0.0,13.9174,AboveWoodCamp
2016-09-12,1.6557,10.3509,AboveWoodCamp
2016-09-13,10.0143,10.0342,AboveWoodCamp
2016-09-14,9.1958,6.0701,AboveWoodCamp
2016-09-15,0.9509,5.7312,AboveWoodCamp
2016-09-16,0.0,7.446,AboveWoodCamp
2016-09-17,0.1151,8.8455,AboveWoodCamp
2016-09-18,0.0,13.2982,AboveWoodCamp
2016-09-19,0.0,14.519,AboveWoodCamp
2016-09-20,0.0,15.3252,AboveWoodCamp
2016-09-21,12.3781,12.6153,AboveWoodCamp
2016-09-22,23.3242,8.4795,AboveWoodCamp
2016-09-23,22.9899,1.7662,AboveWoodCamp
2016-09-24,12.0244,3.1371,AboveWoodCamp
2016-09-25,0.6277,6.1898,AboveWoodCamp
2016-09-26,0.0,10.6748,AboveWoodCamp
2016-09-27,0.0,12.2681,AboveWoodCamp
2016-09-28,0.362,13.6128,AboveWoodCamp
2016-09-29,0.5977,11.3025,AboveWoodCamp
2016-09-30,0.279,11.1286,AboveWoodCamp
2016-10-01,3.2249,10.5958,AboveWoodCamp
2016-10-02,1.487,9.7254,AboveWoodCamp
2016-10-03,4.545,2.7012,AboveWoodCamp
2016-10-04,0.5427,1.7843,AboveWoodCamp
2016-10-05,1.0665,0.9698,AboveWoodCamp
2016-10-06,1.3492,0.8008,AboveWoodCamp
2016-10-07,0.0,3.1927,AboveWoodCamp
2016-10-08,0.204,7.926,AboveWoodCamp
2016-10-09,0.0,8.5527,AboveWoodCamp
2016-10-10,0.0,9.5766,AboveWoodCamp
2016-10-11,0.0,5.0277,AboveWoodCamp
2016-10-12,0.7458,3.9305,AboveWoodCamp
2016-10-13,0.3082,6.9236,AboveWoodCamp
2016-10-14,7.7408,7.8489,AboveWoodCamp
2016-10-15,25.3314,7.2931,AboveWoodCamp
2016-10-16,47.763,4.0791,AboveWoodCamp
2016-10-17,30.0907,-1.3463,AboveWoodCamp
2016-10-18,7.1527,-0.1766,AboveWoodCamp
2016-10-19,0.5999,-1.2568,AboveWoodCamp
2016-10-20,1.374,0.3297,AboveWoodCamp
2016-10-21,0.0,4.836,AboveWoodCamp
2016-10-22,0.0,7.1287,AboveWoodCamp
2016-10-23,0.0,7.4216,AboveWoodCamp
2016-10-24,3.1474,6.0957,AboveWoodCamp
2016-10-25,1.7732,6.0538,AboveWoodCamp
2016-10-26,0.3071,7.6451,AboveWoodCamp
2016-10-27,0.8042,9.7012,AboveWoodCamp
2016-10-28,11.657,8.1024,AboveWoodCamp
2016-10-29,1.9689,6.8678,AboveWoodCamp
2016-10-30,12.4142,6.274,AboveWoodCamp
2016-10-31,5.3583,1.3053,AboveWoodCamp
2016-11-01,4.3657,0.2405,AboveWoodCamp
2016-11-02,0.3222,1.2264,AboveWoodCamp
2016-11-03,0.6084,5.3097,AboveWoodCamp
2016-11-04,0.0,7.0799,AboveWoodCamp
2016-11-05,0.0,7.4146,AboveWoodCamp
2016-11-06,0.0,6.0004,AboveWoodCamp
2016-11-07,0.2288,6.0658,AboveWoodCamp
2016-11-08,0.0,7.7006,AboveWoodCamp
2016-11-09,0.0,8.4582,AboveWoodCamp
2016-11-10,0.0,7.824,AboveWoodCamp
2016-11-11,0.0,7.5287,AboveWoodCamp
2016-11-12,0.0,6.0778,AboveWoodCamp
2016-11-13,0.0,4.5361,AboveWoodCamp
